year,month,day,decimalLatitude,decimalLongitude,individualCount
2024.0,6.0,9.0,41.022875,-112.263661,
2024.0,6.0,9.0,49.122932,-107.50752,
2024.0,6.0,28.0,44.490663,-110.84746,
2024.0,6.0,22.0,44.621487,-110.433953,
2024.0,6.0,24.0,44.546991,-110.934921,
2024.0,6.0,17.0,44.88537,-110.221508,
2024.0,6.0,21.0,53.57951,-112.837885,
2024.0,6.0,26.0,46.895313,-103.383112,
2024.0,6.0,19.0,53.569425,-112.868224,
2024.0,6.0,27.0,34.736237,-98.716087,
2024.0,6.0,3.0,46.895127,-103.383065,
2024.0,6.0,25.0,46.978658,-103.491978,
2024.0,6.0,26.0,44.559303,-110.327981,
2024.0,6.0,9.0,36.572262,-112.194717,
2024.0,6.0,30.0,44.567389,-110.586522,
2024.0,6.0,24.0,44.905188,-110.250247,
2024.0,6.0,23.0,44.719218,-110.721844,
2024.0,6.0,6.0,44.929017,-110.32144,
2024.0,6.0,17.0,44.7149,-110.631845,
2024.0,6.0,6.0,44.571217,-110.81807,
2024.0,6.0,11.0,44.640018,-110.888323,
2024.0,6.0,6.0,44.629554,-110.709158,
2024.0,6.0,3.0,43.679513,-103.443492,
2024.0,6.0,9.0,44.460074,-110.828348,
2024.0,6.0,17.0,43.893695,-102.413567,
2024.0,6.0,5.0,34.730535,-98.586792,
2024.0,6.0,29.0,44.624414,-110.428726,
2024.0,6.0,20.0,53.579434,-112.837691,
2024.0,6.0,5.0,34.730966,-98.587618,
2024.0,6.0,25.0,46.942952,-103.533898,
2024.0,6.0,7.0,43.760992,-103.4605,
2024.0,6.0,7.0,44.914605,-110.268822,
2024.0,6.0,30.0,49.131457,-113.865346,
2024.0,6.0,21.0,44.571938,-110.819162,
2024.0,6.0,15.0,53.59598,-112.839944,
2024.0,6.0,11.0,44.658908,-110.95923,
2024.0,6.0,12.0,40.923461,-112.167212,
2024.0,6.0,5.0,34.730966,-98.587618,
2024.0,6.0,23.0,46.979908,-103.437513,
2024.0,6.0,9.0,44.483283,-110.853782,
2024.0,6.0,6.0,36.318269,-112.112527,
2024.0,6.0,14.0,44.569683,-110.833795,
2024.0,6.0,6.0,44.597918,-110.561249,
2024.0,6.0,19.0,53.685969,-112.821397,
2024.0,6.0,23.0,57.561869,-156.18976,
2024.0,6.0,4.0,44.910705,-110.371628,
2024.0,6.0,20.0,53.579447,-112.837713,
2024.0,6.0,12.0,40.923169,-112.169822,
2024.0,6.0,10.0,44.736837,-110.695975,
2024.0,6.0,22.0,34.422131,-101.053517,
2024.0,6.0,10.0,62.764353,-116.055967,
2024.0,6.0,23.0,53.651201,-112.899596,
2024.0,6.0,7.0,44.674635,-110.461185,
2024.0,6.0,7.0,44.573447,-110.821337,
2024.0,6.0,9.0,44.522932,-110.837132,
2024.0,6.0,2.0,44.917553,-110.420792,
2024.0,6.0,24.0,44.566562,-110.923935,
2024.0,6.0,4.0,34.726382,-98.587036,
2024.0,6.0,15.0,44.85405,-110.175573,
2024.0,6.0,18.0,44.706901,-110.744609,
2024.0,6.0,29.0,43.730511,-110.644044,
2024.0,6.0,11.0,43.812931,-110.509374,
2024.0,6.0,23.0,43.802912,-110.531687,
2024.0,6.0,10.0,44.735467,-110.770399,
2024.0,6.0,19.0,43.893707,-102.413994,
2024.0,6.0,19.0,53.595378,-112.839348,
2024.0,6.0,16.0,44.870392,-110.178292,
2024.0,6.0,21.0,47.594804,-103.334155,
2024.0,6.0,24.0,43.81082,-110.527012,
2024.0,6.0,3.0,59.407731,-126.091467,
2024.0,6.0,9.0,60.813448,-136.733477,
2024.0,6.0,12.0,40.921742,-112.170388,
2024.0,6.0,14.0,44.673363,-110.478408,
2024.0,6.0,23.0,44.630428,-110.439545,
2024.0,6.0,5.0,50.547427,-99.738538,
2024.0,6.0,27.0,44.534588,-110.43702,
2024.0,6.0,17.0,43.872452,-102.235519,
2024.0,6.0,28.0,44.735268,-110.500868,
2024.0,6.0,12.0,46.966122,-103.486182,
2024.0,6.0,22.0,44.543854,-110.290734,
2024.0,6.0,12.0,41.055967,-112.240744,
2024.0,6.0,6.0,34.423778,-101.051942,
2024.0,6.0,2.0,34.716299,-98.587597,
2024.0,6.0,30.0,47.348237,-114.171155,
2024.0,6.0,29.0,43.732518,-103.413333,
2024.0,6.0,13.0,37.528472,-94.566688,
2024.0,6.0,27.0,43.894359,-102.414518,
2024.0,6.0,21.0,53.579396,-112.837992,
2024.0,6.0,10.0,34.444051,-101.07388,
2024.0,6.0,27.0,46.932971,-103.513714,
2024.0,6.0,25.0,44.460328,-110.831422,
2024.0,6.0,24.0,44.531453,-110.460465,
2024.0,6.0,15.0,43.627555,-110.606964,
2024.0,6.0,27.0,59.692856,-127.207867,
2024.0,6.0,25.0,44.622601,-110.434555,
2024.0,6.0,21.0,44.883266,-110.761889,
2024.0,6.0,21.0,43.680112,-103.376617,
2024.0,6.0,22.0,36.780047,-96.394363,
2024.0,6.0,4.0,34.726382,-98.587036,
2024.0,6.0,4.0,47.611652,-103.351757,
2024.0,6.0,1.0,44.572788,-110.471263,
2024.0,6.0,20.0,53.602777,-112.863782,
2024.0,6.0,1.0,34.426693,-101.053514,
2024.0,6.0,21.0,44.572955,-110.819197,
2024.0,6.0,3.0,46.896572,-103.38607,
2024.0,6.0,23.0,44.71525,-110.729164,
2024.0,6.0,27.0,46.973717,-103.492569,
2024.0,6.0,15.0,43.730095,-103.35282,
2024.0,6.0,25.0,46.985534,-103.447897,
2024.0,6.0,6.0,36.318108,-112.111205,
2024.0,6.0,20.0,44.675728,-110.482812,
2024.0,6.0,10.0,44.909462,-110.334991,1.0
2024.0,6.0,6.0,43.88393,-102.238658,
2024.0,6.0,14.0,43.84203,-103.558785,
2024.0,6.0,21.0,53.579548,-112.83752,
2024.0,6.0,21.0,43.647047,-103.390839,
2024.0,6.0,5.0,43.737397,-103.432182,
2024.0,6.0,11.0,44.640018,-110.888323,
2024.0,6.0,13.0,44.90789,-110.34822,
2024.0,6.0,14.0,44.722088,-110.4953,
2024.0,6.0,21.0,43.772553,-103.339813,
2024.0,6.0,4.0,40.958035,-112.214557,
2024.0,6.0,15.0,59.943533,-127.467972,
2024.0,6.0,23.0,36.288702,-112.098822,
2024.0,6.0,28.0,44.526184,-110.574259,
2024.0,6.0,23.0,43.884155,-102.238686,
2024.0,6.0,10.0,43.812142,-102.158578,
2024.0,6.0,13.0,44.90789,-110.34822,
2024.0,6.0,16.0,44.870858,-110.18062,
2024.0,7.0,3.0,44.559033,-110.327613,
2024.0,7.0,24.0,44.884842,-110.220947,
2024.0,7.0,18.0,59.708861,-127.235589,
2024.0,7.0,18.0,43.698757,-103.339174,
2024.0,7.0,15.0,34.414233,-101.0624,
2024.0,7.0,18.0,44.597918,-110.561249,
2024.0,7.0,31.0,44.773906,-110.724778,
2024.0,7.0,2.0,41.040748,-112.224796,
2024.0,7.0,29.0,49.098507,-113.930654,
2024.0,7.0,2.0,44.735104,-110.503936,
2024.0,7.0,24.0,44.868521,-110.174643,
2024.0,7.0,14.0,53.596156,-112.838697,
2024.0,7.0,5.0,39.838372,-104.865592,
2024.0,7.0,18.0,44.839424,-110.676797,
2024.0,7.0,26.0,60.003457,-127.910311,
2024.0,7.0,28.0,44.641995,-110.875862,
2024.0,7.0,25.0,53.60288,-112.863781,
2024.0,7.0,15.0,44.903922,-110.246353,
2024.0,7.0,28.0,44.597918,-110.561249,
2024.0,7.0,16.0,44.899733,-110.241072,
2024.0,7.0,3.0,44.794319,-110.739494,
2024.0,7.0,3.0,44.502441,-110.244656,
2024.0,7.0,1.0,43.798035,-102.046829,
2024.0,7.0,6.0,40.994462,-112.196708,
2024.0,7.0,28.0,59.934595,-128.431825,
2024.0,7.0,4.0,38.441178,-96.570872,
2024.0,7.0,14.0,46.948784,-103.527704,
2024.0,7.0,27.0,43.895687,-102.282525,
2024.0,7.0,19.0,43.807178,-110.527674,
2024.0,7.0,9.0,44.661593,-110.46401,
2024.0,7.0,18.0,59.035193,-112.460286,
2024.0,7.0,17.0,53.634212,-112.85807,
2024.0,7.0,24.0,61.002853,-123.334847,
2024.0,7.0,9.0,43.572113,-103.441564,
2024.0,7.0,25.0,59.423569,-126.100814,
2024.0,7.0,6.0,37.90462,-105.35929,
2024.0,7.0,14.0,46.974158,-103.538709,
2024.0,7.0,28.0,43.886443,-102.268992,
2024.0,7.0,6.0,50.775596,-100.237484,
2024.0,7.0,15.0,47.625188,-103.382591,
2024.0,7.0,15.0,43.669872,-103.43598,
2024.0,7.0,13.0,46.895467,-103.38151,
2024.0,7.0,18.0,59.038247,-112.461433,
2024.0,7.0,25.0,43.73323,-103.355389,
2024.0,7.0,11.0,46.931253,-103.513917,
2024.0,7.0,28.0,59.934433,-128.431245,
2024.0,7.0,19.0,59.964355,-127.511162,
2024.0,7.0,11.0,43.904195,-102.304725,
2024.0,7.0,9.0,46.950511,-103.533493,
2024.0,7.0,20.0,43.636861,-103.451002,
2024.0,7.0,22.0,53.611906,-112.836353,
2024.0,7.0,14.0,53.595195,-112.833533,
2024.0,7.0,4.0,43.756217,-103.36927,
2024.0,7.0,5.0,44.461078,-110.833589,
2024.0,7.0,13.0,40.958085,-112.214557,
2024.0,7.0,9.0,43.572113,-103.441564,
2024.0,7.0,3.0,44.6732,-110.478294,
2024.0,7.0,16.0,44.658675,-110.463387,
2024.0,7.0,25.0,49.146946,-107.524563,
2024.0,7.0,7.0,44.866567,-110.403192,
2024.0,7.0,14.0,44.920145,-110.304429,
2024.0,7.0,27.0,44.907389,-110.252825,
2024.0,7.0,22.0,43.627781,-103.491043,
2024.0,7.0,18.0,44.623088,-110.435633,
2024.0,7.0,18.0,43.712315,-103.339958,
2024.0,7.0,15.0,44.898542,-110.239861,
2024.0,7.0,20.0,44.576506,-110.831424,
2024.0,7.0,19.0,59.754262,-127.392433,
2024.0,7.0,2.0,44.930708,-110.443873,
2024.0,7.0,13.0,44.89476,-110.736483,
2024.0,7.0,26.0,44.91798,-110.399895,
2024.0,7.0,6.0,43.81125,-110.526542,
2024.0,7.0,14.0,53.595123,-112.835331,
2024.0,7.0,16.0,43.714778,-110.545324,
2024.0,7.0,6.0,44.932171,-110.315947,
2024.0,7.0,10.0,44.467006,-110.837508,
2024.0,7.0,6.0,43.650637,-103.3732,
2024.0,7.0,2.0,44.735104,-110.503936,
2024.0,7.0,18.0,43.660163,-110.663728,
2024.0,7.0,25.0,43.5732,-103.487581,
2024.0,7.0,21.0,60.812656,-136.497149,
2024.0,7.0,4.0,47.593747,-103.301411,
2024.0,7.0,23.0,44.67973,-110.4845,
2024.0,7.0,21.0,59.858918,-127.399762,
2024.0,7.0,26.0,43.702252,-103.390129,
2024.0,7.0,10.0,43.778088,-103.417503,
2024.0,7.0,22.0,43.805531,-110.528958,
2024.0,7.0,11.0,44.647333,-110.850861,
2024.0,7.0,23.0,59.511692,-123.173739,
2024.0,7.0,18.0,61.893228,-116.546753,
2024.0,7.0,17.0,53.63362,-112.858075,
2024.0,7.0,30.0,44.677263,-110.484995,
2024.0,7.0,18.0,43.811966,-110.526451,
2024.0,7.0,17.0,44.943747,-110.449735,
2024.0,7.0,26.0,59.933747,-128.262388,
2024.0,7.0,14.0,44.872404,-110.212427,
2024.0,7.0,4.0,43.91309,-102.338524,
2024.0,7.0,15.0,44.877067,-110.211975,
2024.0,7.0,29.0,59.930331,-128.345316,
2024.0,7.0,29.0,44.531664,-110.876472,
2024.0,7.0,24.0,43.628983,-103.275964,
2024.0,7.0,18.0,61.62117,-117.129578,
2024.0,7.0,30.0,47.390256,-114.344963,
2024.0,7.0,20.0,43.621966,-103.419917,
2024.0,7.0,14.0,46.955841,-103.406105,
2024.0,7.0,28.0,33.391363,-118.369912,
2024.0,7.0,16.0,43.732311,-103.413334,
2024.0,7.0,22.0,58.842414,-123.463061,
2024.0,7.0,6.0,59.262809,-125.965384,
2024.0,7.0,28.0,43.808958,-110.538961,
2024.0,7.0,3.0,45.978224,-108.194011,
2024.0,7.0,16.0,43.732311,-103.413334,
2024.0,7.0,6.0,44.560159,-110.448938,
2024.0,7.0,28.0,43.89146,-102.279263,
2024.0,7.0,5.0,43.64788,-103.361442,
2024.0,7.0,14.0,44.908939,-110.363686,
2024.0,7.0,4.0,44.525261,-110.837294,
2024.0,7.0,13.0,44.621971,-110.429873,
2024.0,7.0,7.0,44.46025,-110.832567,
2024.0,7.0,8.0,44.8848,-110.221008,
2024.0,7.0,14.0,44.872034,-110.212255,
2024.0,7.0,24.0,44.648838,-110.460638,
2024.0,7.0,12.0,44.624427,-110.434118,
2024.0,7.0,14.0,53.593909,-112.836308,
2024.0,7.0,6.0,40.99447,-112.196717,
2024.0,7.0,31.0,48.533962,-112.951103,
2024.0,7.0,2.0,44.608232,-110.585525,
2024.0,7.0,24.0,53.642575,-106.580658,
2024.0,7.0,20.0,44.416912,-110.581791,
2024.0,7.0,14.0,46.974158,-103.538709,
2024.0,7.0,27.0,49.192531,-107.518131,
2024.0,7.0,29.0,63.588753,-154.493062,
2024.0,7.0,4.0,46.933684,-103.518562,
2024.0,7.0,16.0,43.572439,-103.441564,
2024.0,7.0,14.0,53.608673,-112.812928,
2024.0,7.0,27.0,44.914311,-110.268769,
2024.0,7.0,22.0,44.896003,-110.224162,
2024.0,7.0,18.0,43.593338,-103.559855,
2024.0,7.0,18.0,43.74074,-103.358865,
2024.0,7.0,28.0,43.905248,-102.307166,
2024.0,7.0,5.0,44.757719,-110.56148,
2024.0,7.0,17.0,44.531453,-110.460465,
2024.0,7.0,1.0,44.621298,-110.436107,
2024.0,7.0,28.0,59.857212,-129.1344,
2024.0,7.0,29.0,49.09491,-113.936147,
2024.0,7.0,24.0,43.813643,-110.526886,
2024.0,7.0,5.0,44.89042,-110.227997,
2024.0,7.0,20.0,58.883964,-123.353921,
2024.0,7.0,2.0,44.918146,-110.421505,
2024.0,7.0,5.0,44.618994,-110.558412,
2024.0,7.0,15.0,49.153391,-107.486882,
2024.0,7.0,10.0,39.84793,-104.866245,
2024.0,7.0,3.0,44.50688,-110.83355,
2024.0,7.0,2.0,40.995147,-112.19745,
2024.0,7.0,21.0,43.634087,-103.445992,
2024.0,7.0,25.0,36.323746,-112.113041,
2024.0,7.0,16.0,43.809617,-110.526914,
2024.0,7.0,29.0,59.720352,-127.260601,
2024.0,7.0,23.0,58.692938,-118.241538,
2024.0,7.0,15.0,44.926168,-110.319619,
2024.0,7.0,20.0,59.944506,-122.953146,
2024.0,7.0,27.0,44.61877,-110.420555,
2024.0,7.0,17.0,44.793343,-110.738915,
2024.0,7.0,18.0,59.996842,-127.6516,
2024.0,7.0,2.0,44.897895,-110.239083,
2024.0,7.0,30.0,44.911896,-110.378632,
2024.0,7.0,16.0,62.76248,-116.058967,
2024.0,7.0,24.0,44.726578,-110.493813,
2024.0,7.0,5.0,60.253529,-113.938591,
2024.0,7.0,1.0,44.912405,-110.387283,
2024.0,7.0,14.0,46.976412,-103.541177,
2024.0,7.0,16.0,46.948394,-103.53264,
2024.0,7.0,6.0,44.914806,-110.27015,
2024.0,7.0,26.0,44.596414,-110.54711,
2024.0,7.0,14.0,46.974158,-103.538709,
2024.0,7.0,5.0,44.774693,-110.606162,
2024.0,7.0,19.0,43.807206,-110.527862,
2024.0,7.0,3.0,44.597918,-110.561249,
2024.0,7.0,2.0,46.974158,-103.538709,
2024.0,7.0,3.0,44.673133,-110.477897,
2024.0,7.0,15.0,44.55186,-110.396958,
2024.0,7.0,4.0,44.64343,-110.45737,
2024.0,7.0,6.0,39.819424,-104.876865,
2024.0,7.0,15.0,44.661299,-110.46408,
2024.0,7.0,15.0,44.925854,-110.318256,
2024.0,7.0,14.0,46.988994,-103.486707,
2024.0,7.0,19.0,47.58933,-103.429704,
2024.0,7.0,14.0,44.427968,-110.588454,
2024.0,7.0,9.0,44.461137,-110.832283,
2024.0,7.0,4.0,49.103177,-107.186559,
2024.0,7.0,4.0,46.948993,-103.383516,
2024.0,7.0,16.0,43.732311,-103.413334,
2024.0,7.0,15.0,47.611199,-103.43419,
2024.0,7.0,6.0,40.994462,-112.196725,
2024.0,7.0,18.0,49.17309,-107.522202,
2024.0,7.0,2.0,43.896798,-102.415608,
2024.0,7.0,15.0,43.795312,-110.53682,
2024.0,7.0,3.0,49.148117,-107.508544,
2024.0,7.0,24.0,44.646847,-110.459617,
2024.0,7.0,25.0,43.565767,-103.486808,
2024.0,7.0,15.0,44.925959,-110.320633,
2024.0,7.0,14.0,46.966215,-103.487057,
2024.0,7.0,23.0,44.912247,-110.263008,
2024.0,7.0,12.0,44.710847,-110.562317,
2024.0,7.0,3.0,43.801013,-103.341233,
2024.0,7.0,14.0,46.990097,-103.488858,
2024.0,7.0,28.0,44.650143,-110.846382,
2024.0,7.0,30.0,44.833348,-110.444863,
2024.0,7.0,19.0,59.995217,-127.636253,
2024.0,7.0,18.0,44.931984,-110.315696,
2024.0,7.0,2.0,40.889003,-112.171142,
2024.0,7.0,14.0,44.908467,-110.349974,
2024.0,7.0,13.0,44.639963,-110.448777,
2024.0,7.0,4.0,44.675101,-110.482018,
2024.0,7.0,15.0,44.645685,-110.451355,
2024.0,7.0,11.0,49.147958,-107.520365,
2024.0,7.0,16.0,44.563078,-110.37808,
2024.0,7.0,19.0,59.964347,-127.511283,
2024.0,7.0,4.0,44.506428,-110.833711,
2024.0,7.0,14.0,46.974158,-103.538709,
2024.0,7.0,25.0,57.012386,-120.627945,
2024.0,7.0,9.0,43.557745,-103.477913,
2024.0,7.0,8.0,43.905012,-102.306838,
2024.0,7.0,17.0,43.905247,-102.307188,
2024.0,7.0,26.0,34.42814,-101.05318,
2024.0,7.0,20.0,44.657724,-110.769452,
2024.0,7.0,11.0,44.639045,-110.45337,
2024.0,7.0,25.0,56.989175,-120.630837,
2024.0,7.0,25.0,43.732518,-103.413333,
2024.0,7.0,14.0,46.974024,-103.492659,
2024.0,7.0,26.0,59.96207,-128.047853,
2024.0,7.0,6.0,44.908478,-110.337792,
2024.0,7.0,26.0,39.841847,-104.865592,
2024.0,7.0,9.0,43.572113,-103.441564,
2024.0,7.0,18.0,44.86741,-110.174493,
2024.0,7.0,20.0,44.624421,-110.434531,
2024.0,7.0,22.0,44.645061,-110.457023,
2024.0,7.0,24.0,44.914745,-110.277833,
2024.0,7.0,16.0,44.875236,-110.210403,
2024.0,7.0,14.0,53.595698,-112.839014,
2024.0,7.0,9.0,43.608301,-103.468057,
2024.0,7.0,2.0,43.752595,-103.365158,
2024.0,7.0,25.0,44.952165,-110.605632,
2024.0,7.0,15.0,44.643828,-110.455481,
2024.0,7.0,7.0,34.41,-101.07,
2024.0,7.0,9.0,46.96259,-103.51621,
2024.0,7.0,14.0,44.427967,-110.588454,
2024.0,7.0,21.0,59.86852,-127.401628,
2024.0,7.0,30.0,43.909814,-102.338586,
2024.0,7.0,19.0,43.807206,-110.527862,
2024.0,7.0,9.0,49.149933,-107.521967,
2024.0,7.0,4.0,43.966323,-102.310938,
2024.0,7.0,1.0,60.81347,-136.757172,
2024.0,7.0,14.0,53.604034,-112.847213,
2024.0,7.0,5.0,43.711012,-103.3937,
2024.0,7.0,15.0,44.637217,-110.451455,
2024.0,7.0,26.0,49.144552,-107.515025,
2024.0,7.0,17.0,44.901784,-110.244253,
2024.0,7.0,14.0,46.973754,-103.492591,
2024.0,7.0,23.0,44.621042,-110.434635,
2024.0,7.0,11.0,44.720867,-110.497075,
2024.0,7.0,29.0,44.915694,-110.271337,
2024.0,7.0,14.0,53.594253,-112.835529,
2024.0,7.0,11.0,46.928803,-103.505858,
2024.0,7.0,31.0,44.914447,-110.279428,
2024.0,7.0,29.0,44.597918,-110.561249,
2024.0,7.0,16.0,43.572439,-103.441564,
2024.0,7.0,18.0,46.952521,-103.495088,
2024.0,7.0,13.0,46.973737,-103.431587,
2024.0,7.0,1.0,44.6372,-110.451713,
2024.0,7.0,23.0,44.621502,-110.433938,
2024.0,7.0,11.0,34.416572,-101.061836,
2024.0,7.0,6.0,44.596414,-110.54711,
2024.0,7.0,23.0,44.621408,-110.434008,
2024.0,7.0,9.0,43.72607,-103.406096,
2024.0,7.0,17.0,44.780987,-110.740852,
2024.0,7.0,29.0,43.805758,-110.528678,
2024.0,7.0,28.0,43.811912,-110.517494,
2024.0,7.0,16.0,44.802584,-110.958073,
2024.0,7.0,27.0,53.593169,-112.834381,
2024.0,7.0,18.0,62.363308,-116.498297,
2024.0,7.0,19.0,44.525113,-110.838198,
2024.0,7.0,17.0,44.914378,-110.2688,
2024.0,7.0,10.0,41.268279,-110.963237,
2024.0,7.0,26.0,34.41717,-101.068298,
2024.0,7.0,18.0,44.92752,-110.316803,
2024.0,7.0,27.0,44.620327,-110.42319,
2024.0,7.0,13.0,48.709737,-113.10983,
